flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,set_a0.10,coarse_set_a0.10,abstain_fine,abstain_coarse,gate_mahal,gate_iso,mahal_score,iso_score,gate_gaprule,alert_episodes,window_frac_nominal,window_frac_spoof,window_frac_gps_degrade,window_frac_sensor_fault,duration_s,n_windows,ver_sw,ver_sw_release,ver_hw,px4_version
real_010a7ec5-a485-40f3-81a7-deffb300d8cc,unlabelled,unlabelled,0.12328798776850669,0.0004960510881599382,0.5074076015363522,0.3688083596069811,gps_degrade,0.5074076015363522,0.12328798776850669,0.5079036526245122,0.3688083596069811,,gnss_chain,0.5079036526245122,,,True,True,False,False,67.38324854174931,0.5474970260739654,False,7,0.7846153846153846,0.0,0.09230769230769231,0.12307692307692308,328.5,130,d6f12ad1c4,17891583,CUAV_X7PRO,v1.17
real_04caa1e5-08ca-4f48-8e09-cea83c34b2aa,unlabelled,unlabelled,0.9278217257621095,0.05060092964651779,0.007127958108932198,0.01444938648244053,nominal,0.9278217257621095,0.9278217257621095,0.05772888775544999,0.01444938648244053,,nominal,0.9278217257621095,nominal,nominal,False,False,False,False,9.52806206402594,0.36759201956715093,False,1,0.9435483870967742,0.056451612903225805,0.0,0.0,313.9,124,99c40407ff,17761280,PX4_SITL,v1.15
real_05e983b9-22e1-429e-977d-86ddc23de242,unlabelled,unlabelled,0.6684668788334749,0.006138607947713363,0.01704532064508596,0.30834919257372584,nominal,0.6684668788334749,0.6684668788334749,0.023183928592799323,0.30834919257372584,,nominal,0.6684668788334749,nominal,nominal,False,False,False,False,72.23849718021512,0.48468926135983964,False,1,0.9493670886075949,0.012658227848101266,0.012658227848101266,0.02531645569620253,200.4,79,d7d07985dc,17825792,CIRC_PILOT4_C1,v1.16
real_09402f3a-ab45-4e25-bc8b-847107a915d1,unlabelled,unlabelled,0.930880657737924,0.001250992326320985,0.010324597559691565,0.05754375237606325,nominal,0.930880657737924,0.930880657737924,0.01157558988601255,0.05754375237606325,,nominal,0.930880657737924,nominal,nominal,False,False,False,False,33.77932813364434,0.4928025749039424,False,0,0.9772727272727273,0.0,0.0,0.022727272727272728,113.7,44,964eacacdd,17498368,PX4_FMU_N2,v1.11
real_0eb1f6b2-b109-4288-98bf-6aeb2b69782c,unlabelled,unlabelled,0.4476133921695186,3.634375337984094e-10,4.6595715683290406e-05,0.5523400117513606,sensor_fault,0.5523400117513606,0.4476133921695186,4.6596079120824203e-05,0.5523400117513606,,non_gnss_fault,0.5523400117513606,nominal,nominal,True,True,True,True,1997.0684073169075,0.5730726293786911,False,4,0.6216216216216216,0.0,0.0,0.3783783783783784,96.5,37,d6f12ad1c4,17891583,PX4_SITL,v1.17
real_1149d29c-721c-4760-b660-297d09391e68,unlabelled,unlabelled,0.7122056380244943,0.006651719878662705,0.01164569742412528,0.2694969446727177,nominal,0.7122056380244943,0.7122056380244943,0.018297417302787986,0.2694969446727177,,nominal,0.7122056380244943,nominal,nominal,False,False,True,False,82.84236671860269,0.4752075531498601,False,5,0.863013698630137,0.1232876712328767,0.0,0.0136986301369863,185.5,73,d6f12ad1c4,17891583,PX4_FMU_V6X,v1.17
real_12538234-d6fa-449d-ab46-3418079af1d0,unlabelled,unlabelled,0.9012832548537393,0.002185640909361232,0.06556803627489123,0.030963067962008164,nominal,0.9012832548537393,0.9012832548537393,0.06775367718425246,0.030963067962008164,,nominal,0.9012832548537393,nominal,nominal,False,False,False,False,39.6150421559483,0.5151332578812191,False,0,0.9574468085106383,0.0,0.0425531914893617,0.0,120.5,47,6ea3539157,17826047,PX4_FMU_V6C,v1.16
real_1300b2bb-e4f0-410d-b65f-0388404dde04,unlabelled,unlabelled,0.9246135344964298,0.0017160753237234028,0.012958558855938596,0.060711831323908186,nominal,0.9246135344964298,0.9246135344964298,0.014674634179662,0.060711831323908186,,nominal,0.9246135344964298,nominal,nominal,False,False,True,False,79.11893220191898,0.4696650768946227,False,0,0.9655172413793104,0.0,0.034482758620689655,0.0,75.5,29,94cb201279,17826240,MICOAIR_H743_V2,v1.16
real_171b9a35-d865-4924-bf9c-d1394c49fbba,unlabelled,unlabelled,0.26715692586493517,0.0666925891979085,0.013816440500622015,0.6523340444365344,sensor_fault,0.6523340444365344,0.26715692586493517,0.08050902969853052,0.6523340444365344,,non_gnss_fault,0.6523340444365344,,,True,True,False,False,45.10810213113713,0.49452906686364745,False,8,0.7125,0.25,0.0,0.0375,203.2,80,189bcb5501,17891328,CUAV_X25_EVO,v1.17
real_1959d49a-4fa7-47f3-bbb0-8f915b8a9298,unlabelled,unlabelled,0.6099760104999248,2.844616583591409e-05,0.002140548588247337,0.3878549947459921,nominal,0.6099760104999248,0.6099760104999248,0.002168994754083251,0.3878549947459921,,nominal,0.6099760104999248,nominal,nominal,False,False,True,False,244.1841164814453,0.5007982427758745,False,4,0.8260869565217391,0.0,0.0,0.17391304347826086,118.2,46,d6f12ad1c4,17891583,PX4_SITL,v1.17
real_1aa1d6da-7900-4653-8efa-1657efbe9a78,unlabelled,unlabelled,0.9259313142145428,0.0001803174368090919,0.01666838313062714,0.057219985218020936,nominal,0.9259313142145428,0.9259313142145428,0.01684870056743623,0.057219985218020936,,nominal,0.9259313142145428,nominal,nominal,False,False,True,False,289.97089325917375,0.520854411262971,False,0,0.9824561403508771,0.0,0.017543859649122806,0.0,287.7,114,c2fb48990a,17891392,CUAV_X7PRO,v1.17
real_1ae61b9d-4bf0-475e-a239-1ea84ba472d9,unlabelled,unlabelled,0.026498058098069308,8.036446911194522e-05,0.09352238538294874,0.8798991920498701,sensor_fault,0.8798991920498701,0.026498058098069308,0.09360274985206068,0.8798991920498701,,non_gnss_fault,0.8798991920498701,,,True,True,False,True,71.69296716361345,0.5689698712404173,False,10,0.638095238095238,0.0,0.09523809523809523,0.26666666666666666,266.1,105,d6f12ad1c4,17891583,CUAV_X7PRO,v1.17
real_1d964eb0-271a-407d-8990-e1534584e340,unlabelled,unlabelled,0.019011896423656714,0.00022354693788944507,0.7485826699136358,0.2321818867248181,gps_degrade,0.7485826699136358,0.019011896423656714,0.7488062168515252,0.2321818867248181,,gnss_chain,0.7488062168515252,,gnss_chain,True,False,True,True,89.30543872887237,0.5752620631279505,False,5,0.8632478632478633,0.0,0.1282051282051282,0.008547008547008548,295.8,117,99c40407ff,17761280,PX4_FMU_V6X,v1.15
real_20a73238-9a76-4dd7-8dfc-cd4053a7b177,unlabelled,unlabelled,0.9859536453424831,0.0005717334954081286,0.003987923635355713,0.009486697526753088,nominal,0.9859536453424831,0.9859536453424831,0.004559657130763842,0.009486697526753088,,nominal,0.9859536453424831,nominal,nominal,False,False,True,False,120.16910516404526,0.47147411442714354,False,0,1.0,0.0,0.0,0.0,77.2,29,54f0455ffc,17826559,PX4_FMU_V6C,v1.16
real_292ed183-c5c3-46e5-88d9-5146ced6eb08,unlabelled,unlabelled,0.4001541821449293,0.004605568542292135,0.011707809576366896,0.5835324397364117,sensor_fault,0.5835324397364117,0.4001541821449293,0.01631337811865903,0.5835324397364117,,non_gnss_fault,0.5835324397364117,nominal,nominal,True,True,True,False,125.15872109712294,0.4974591179735728,False,1,0.9647058823529412,0.0,0.0,0.03529411764705882,217.4,85,189bcb5501,17891328,CUAV_X25_EVO,v1.17
